<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RUBUSD;D;20180320;000000;0.0172580;0.0173630;0.0172270;0.0173190;262
RUBUSD;D;20180321;000000;0.0173100;0.0175380;0.0172980;0.0175350;292
RUBUSD;D;20180322;000000;0.0175270;0.0175640;0.0174100;0.0174100;289
RUBUSD;D;20180323;000000;0.0174170;0.0174950;0.0173700;0.0174180;294
RUBUSD;D;20180324;000000;0.0174220;0.0174220;0.0174090;0.0174180;17
RUBUSD;D;20180325;000000;0.0174350;0.0174350;0.0174020;0.0174020;12
RUBUSD;D;20180326;000000;0.0173980;0.0175450;0.0173710;0.0174380;246
RUBUSD;D;20180327;000000;0.0174330;0.0174830;0.0173290;0.0173700;247
RUBUSD;D;20180328;000000;0.0173660;0.0174100;0.0172290;0.0172670;245
RUBUSD;D;20180329;000000;0.0172620;0.0174150;0.0172530;0.0174030;257
RUBUSD;D;20180330;000000;0.0174100;0.0174800;0.0173480;0.0174540;294
RUBUSD;D;20180331;000000;0.0173640;0.0174490;0.0173640;0.0174490;11
RUBUSD;D;20180401;000000;0.0174790;0.0174790;0.0174340;0.0174350;15
RUBUSD;D;20180402;000000;0.0174350;0.0174510;0.0172950;0.0173330;294
RUBUSD;D;20180403;000000;0.0174100;0.0174240;0.0172800;0.0173060;294
RUBUSD;D;20180404;000000;0.0173130;0.0173650;0.0172200;0.0173600;293
RUBUSD;D;20180405;000000;0.0173640;0.0173660;0.0172650;0.0172830;294
RUBUSD;D;20180406;000000;0.0172810;0.0173130;0.0171410;0.0171560;261
RUBUSD;D;20180407;000000;0.0171660;0.0171670;0.0171420;0.0171420;10
RUBUSD;D;20180408;000000;0.0171560;0.0171600;0.0171420;0.0171600;17
