<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYCB;D;20200707;000000;10.1424000;10.1424000;10.1424000;10.1424000;0
CNYCB;D;20200708;000000;10.2742000;10.2742000;10.2742000;10.2742000;0
CNYCB;D;20200709;000000;10.1505000;10.1505000;10.1505000;10.1505000;0
CNYCB;D;20200710;000000;10.1451000;10.1451000;10.1451000;10.1451000;0
CNYCB;D;20200711;000000;10.1664000;10.1664000;10.1664000;10.1664000;0
CNYCB;D;20200714;000000;10.1016000;10.1016000;10.1016000;10.1016000;0
CNYCB;D;20200715;000000;10.1334000;10.1334000;10.1334000;10.1334000;0
CNYCB;D;20200716;000000;10.1292000;10.1292000;10.1292000;10.1292000;0
CNYCB;D;20200717;000000;10.1789000;10.1789000;10.1789000;10.1789000;0
CNYCB;D;20200718;000000;10.2443000;10.2443000;10.2443000;10.2443000;0
CNYCB;D;20200721;000000;10.2950000;10.2950000;10.2950000;10.2950000;0
CNYCB;D;20200722;000000;10.1475000;10.1475000;10.1475000;10.1475000;0
CNYCB;D;20200723;000000;10.1055000;10.1055000;10.1055000;10.1055000;0
CNYCB;D;20200724;000000;10.1424000;10.1424000;10.1424000;10.1424000;0
CNYCB;D;20200725;000000;10.2033000;10.2033000;10.2033000;10.2033000;0
CNYCB;D;20200728;000000;10.2244000;10.2244000;10.2244000;10.2244000;0
CNYCB;D;20200729;000000;10.2631000;10.2631000;10.2631000;10.2631000;0
CNYCB;D;20200730;000000;10.3191000;10.3191000;10.3191000;10.3191000;0
CNYCB;D;20200731;000000;10.4724000;10.4724000;10.4724000;10.4724000;0
CNYCB;D;20200801;000000;10.5204000;10.5204000;10.5204000;10.5204000;0
CNYCB;D;20200804;000000;10.6278000;10.6278000;10.6278000;10.6278000;0
CNYCB;D;20200805;000000;10.5091000;10.5091000;10.5091000;10.5091000;0
CNYCB;D;20200806;000000;10.5396000;10.5396000;10.5396000;10.5396000;0
CNYCB;D;20200807;000000;10.5176000;10.5176000;10.5176000;10.5176000;0
CNYCB;D;20200808;000000;10.5798000;10.5798000;10.5798000;10.5798000;0
CNYCB;D;20200811;000000;10.5848000;10.5848000;10.5848000;10.5848000;0
CNYCB;D;20200812;000000;10.5234000;10.5234000;10.5234000;10.5234000;0
CNYCB;D;20200813;000000;10.5439000;10.5439000;10.5439000;10.5439000;0
CNYCB;D;20200814;000000;10.5994000;10.5994000;10.5994000;10.5994000;0
CNYCB;D;20200815;000000;10.5340000;10.5340000;10.5340000;10.5340000;0
CNYCB;D;20200818;000000;10.5110000;10.5110000;10.5110000;10.5110000;0
CNYCB;D;20200819;000000;10.6024000;10.6024000;10.6024000;10.6024000;0
CNYCB;D;20200820;000000;10.5982000;10.5982000;10.5982000;10.5982000;0
CNYCB;D;20200821;000000;10.6570000;10.6570000;10.6570000;10.6570000;0
CNYCB;D;20200822;000000;10.7174000;10.7174000;10.7174000;10.7174000;0
CNYCB;D;20200825;000000;10.7661000;10.7661000;10.7661000;10.7661000;0
CNYCB;D;20200826;000000;10.7808000;10.7808000;10.7808000;10.7808000;0
CNYCB;D;20200827;000000;10.9601000;10.9601000;10.9601000;10.9601000;0
CNYCB;D;20200828;000000;10.9355000;10.9355000;10.9355000;10.9355000;0
CNYCB;D;20200829;000000;10.8713000;10.8713000;10.8713000;10.8713000;0
CNYCB;D;20200901;000000;10.7682000;10.7682000;10.7682000;10.7682000;0
CNYCB;D;20200902;000000;10.7842000;10.7842000;10.7842000;10.7842000;0
CNYCB;D;20200903;000000;10.8205000;10.8205000;10.8205000;10.8205000;0
CNYCB;D;20200904;000000;11.0401000;11.0401000;11.0401000;11.0401000;0
CNYCB;D;20200905;000000;10.9922000;10.9922000;10.9922000;10.9922000;0
CNYCB;D;20200908;000000;11.0664000;11.0664000;11.0664000;11.0664000;0
CNYCB;D;20200909;000000;11.1183000;11.1183000;11.1183000;11.1183000;0
CNYCB;D;20200910;000000;11.1118000;11.1118000;11.1118000;11.1118000;0
CNYCB;D;20200911;000000;11.0427000;11.0427000;11.0427000;11.0427000;0
CNYCB;D;20200912;000000;10.9544000;10.9544000;10.9544000;10.9544000;0
CNYCB;D;20200915;000000;10.9498000;10.9498000;10.9498000;10.9498000;0
CNYCB;D;20200916;000000;11.0928000;11.0928000;11.0928000;11.0928000;0
CNYCB;D;20200917;000000;11.0812000;11.0812000;11.0812000;11.0812000;0
CNYCB;D;20200918;000000;11.1130000;11.1130000;11.1130000;11.1130000;0
CNYCB;D;20200919;000000;11.1007000;11.1007000;11.1007000;11.1007000;0
CNYCB;D;20200922;000000;11.2268000;11.2268000;11.2268000;11.2268000;0
CNYCB;D;20200923;000000;11.2348000;11.2348000;11.2348000;11.2348000;0
CNYCB;D;20200924;000000;11.2423000;11.2423000;11.2423000;11.2423000;0
CNYCB;D;20200925;000000;11.3091000;11.3091000;11.3091000;11.3091000;0
CNYCB;D;20200926;000000;11.2650000;11.2650000;11.2650000;11.2650000;0
CNYCB;D;20200929;000000;11.5345000;11.5345000;11.5345000;11.5345000;0
CNYCB;D;20200930;000000;11.6798000;11.6798000;11.6798000;11.6798000;0
CNYCB;D;20201001;000000;11.5671000;11.5671000;11.5671000;11.5671000;0
CNYCB;D;20201002;000000;11.3797000;11.3797000;11.3797000;11.3797000;0
CNYCB;D;20201003;000000;11.4996000;11.4996000;11.4996000;11.4996000;0
CNYCB;D;20201006;000000;11.5050000;11.5050000;11.5050000;11.5050000;0
CNYCB;D;20201007;000000;11.5615000;11.5615000;11.5615000;11.5615000;0
CNYCB;D;20201008;000000;11.4997000;11.4997000;11.4997000;11.4997000;0
CNYCB;D;20201009;000000;11.4737000;11.4737000;11.4737000;11.4737000;0
CNYCB;D;20201010;000000;11.4728000;11.4728000;11.4728000;11.4728000;0
CNYCB;D;20201013;000000;11.4304000;11.4304000;11.4304000;11.4304000;0
CNYCB;D;20201014;000000;11.4672000;11.4672000;11.4672000;11.4672000;0
CNYCB;D;20201015;000000;11.4675000;11.4675000;11.4675000;11.4675000;0
CNYCB;D;20201016;000000;11.5803000;11.5803000;11.5803000;11.5803000;0
CNYCB;D;20201017;000000;11.6398000;11.6398000;11.6398000;11.6398000;0
CNYCB;D;20201020;000000;11.6409000;11.6409000;11.6409000;11.6409000;0
CNYCB;D;20201021;000000;11.6424000;11.6424000;11.6424000;11.6424000;0
CNYCB;D;20201022;000000;11.5700000;11.5700000;11.5700000;11.5700000;0
CNYCB;D;20201023;000000;11.5577000;11.5577000;11.5577000;11.5577000;0
CNYCB;D;20201024;000000;11.4662000;11.4662000;11.4662000;11.4662000;0
CNYCB;D;20201027;000000;11.4110000;11.4110000;11.4110000;11.4110000;0
CNYCB;D;20201028;000000;11.3841000;11.3841000;11.3841000;11.3841000;0
CNYCB;D;20201029;000000;11.5515000;11.5515000;11.5515000;11.5515000;0
CNYCB;D;20201030;000000;11.7523000;11.7523000;11.7523000;11.7523000;0
CNYCB;D;20201031;000000;11.8403000;11.8403000;11.8403000;11.8403000;0
CNYCB;D;20201103;000000;12.0259000;12.0259000;12.0259000;12.0259000;0
CNYCB;D;20201104;000000;11.9623000;11.9623000;11.9623000;11.9623000;0
CNYCB;D;20201106;000000;11.8146000;11.8146000;11.8146000;11.8146000;0
CNYCB;D;20201107;000000;11.6589000;11.6589000;11.6589000;11.6589000;0
CNYCB;D;20201110;000000;11.7110000;11.7110000;11.7110000;11.7110000;0
CNYCB;D;20201111;000000;11.5689000;11.5689000;11.5689000;11.5689000;0
CNYCB;D;20201112;000000;11.5124000;11.5124000;11.5124000;11.5124000;0
CNYCB;D;20201113;000000;11.6307000;11.6307000;11.6307000;11.6307000;0
CNYCB;D;20201114;000000;11.6893000;11.6893000;11.6893000;11.6893000;0
CNYCB;D;20201117;000000;11.6937000;11.6937000;11.6937000;11.6937000;0
CNYCB;D;20201118;000000;11.6269000;11.6269000;11.6269000;11.6269000;0
CNYCB;D;20201119;000000;11.6037000;11.6037000;11.6037000;11.6037000;0
CNYCB;D;20201120;000000;11.5807000;11.5807000;11.5807000;11.5807000;0
CNYCB;D;20201121;000000;11.5660000;11.5660000;11.5660000;11.5660000;0
CNYCB;D;20201124;000000;11.5326000;11.5326000;11.5326000;11.5326000;0
CNYCB;D;20201125;000000;11.5257000;11.5257000;11.5257000;11.5257000;0
CNYCB;D;20201126;000000;11.4714000;11.4714000;11.4714000;11.4714000;0
CNYCB;D;20201127;000000;11.4803000;11.4803000;11.4803000;11.4803000;0
CNYCB;D;20201128;000000;11.5245000;11.5245000;11.5245000;11.5245000;0
CNYCB;D;20201201;000000;11.5754000;11.5754000;11.5754000;11.5754000;0
CNYCB;D;20201202;000000;11.6138000;11.6138000;11.6138000;11.6138000;0
CNYCB;D;20201203;000000;11.5130000;11.5130000;11.5130000;11.5130000;0
CNYCB;D;20201204;000000;11.4651000;11.4651000;11.4651000;11.4651000;0
CNYCB;D;20201205;000000;11.3698000;11.3698000;11.3698000;11.3698000;0
CNYCB;D;20201208;000000;11.3566000;11.3566000;11.3566000;11.3566000;0
CNYCB;D;20201209;000000;11.2752000;11.2752000;11.2752000;11.2752000;0
CNYCB;D;20201210;000000;11.2126000;11.2126000;11.2126000;11.2126000;0
CNYCB;D;20201211;000000;11.2578000;11.2578000;11.2578000;11.2578000;0
CNYCB;D;20201212;000000;11.1778000;11.1778000;11.1778000;11.1778000;0
CNYCB;D;20201215;000000;11.1557000;11.1557000;11.1557000;11.1557000;0
CNYCB;D;20201216;000000;11.2219000;11.2219000;11.2219000;11.2219000;0
CNYCB;D;20201217;000000;11.2310000;11.2310000;11.2310000;11.2310000;0
CNYCB;D;20201218;000000;11.1693000;11.1693000;11.1693000;11.1693000;0
CNYCB;D;20201219;000000;11.2069000;11.2069000;11.2069000;11.2069000;0
CNYCB;D;20201222;000000;11.4015000;11.4015000;11.4015000;11.4015000;0
CNYCB;D;20201223;000000;11.5075000;11.5075000;11.5075000;11.5075000;0
CNYCB;D;20201224;000000;11.5410000;11.5410000;11.5410000;11.5410000;0
CNYCB;D;20201225;000000;11.4582000;11.4582000;11.4582000;11.4582000;0
CNYCB;D;20201226;000000;11.2973000;11.2973000;11.2973000;11.2973000;0
CNYCB;D;20201229;000000;11.2742000;11.2742000;11.2742000;11.2742000;0
CNYCB;D;20201230;000000;11.2787000;11.2787000;11.2787000;11.2787000;0
CNYCB;D;20201231;000000;11.3119000;11.3119000;11.3119000;11.3119000;0
CNYCB;D;20210101;000000;11.2956000;11.2956000;11.2956000;11.2956000;0
CNYCB;D;20210112;000000;11.5082000;11.5082000;11.5082000;11.5082000;0
CNYCB;D;20210113;000000;11.4830000;11.4830000;11.4830000;11.4830000;0
CNYCB;D;20210114;000000;11.3728000;11.3728000;11.3728000;11.3728000;0
CNYCB;D;20210115;000000;11.4089000;11.4089000;11.4089000;11.4089000;0
CNYCB;D;20210116;000000;11.3569000;11.3569000;11.3569000;11.3569000;0
CNYCB;D;20210119;000000;11.3907000;11.3907000;11.3907000;11.3907000;0
CNYCB;D;20210120;000000;11.3628000;11.3628000;11.3628000;11.3628000;0
CNYCB;D;20210121;000000;11.3416000;11.3416000;11.3416000;11.3416000;0
CNYCB;D;20210122;000000;11.3496000;11.3496000;11.3496000;11.3496000;0
CNYCB;D;20210123;000000;11.4789000;11.4789000;11.4789000;11.4789000;0
CNYCB;D;20210126;000000;11.5575000;11.5575000;11.5575000;11.5575000;0
CNYCB;D;20210127;000000;11.6797000;11.6797000;11.6797000;11.6797000;0
CNYCB;D;20210128;000000;11.6044000;11.6044000;11.6044000;11.6044000;0
CNYCB;D;20210129;000000;11.7637000;11.7637000;11.7637000;11.7637000;0
CNYCB;D;20210130;000000;11.8024000;11.8024000;11.8024000;11.8024000;0
CNYCB;D;20210202;000000;11.6787000;11.6787000;11.6787000;11.6787000;0
CNYCB;D;20210203;000000;11.7498000;11.7498000;11.7498000;11.7498000;0
CNYCB;D;20210204;000000;11.7813000;11.7813000;11.7813000;11.7813000;0
CNYCB;D;20210205;000000;11.7165000;11.7165000;11.7165000;11.7165000;0
CNYCB;D;20210206;000000;11.5919000;11.5919000;11.5919000;11.5919000;0
CNYCB;D;20210209;000000;11.4981000;11.4981000;11.4981000;11.4981000;0
CNYCB;D;20210210;000000;11.4935000;11.4935000;11.4935000;11.4935000;0
CNYCB;D;20210211;000000;11.4712000;11.4712000;11.4712000;11.4712000;0
CNYCB;D;20210212;000000;11.4208000;11.4208000;11.4208000;11.4208000;0
CNYCB;D;20210213;000000;11.4487000;11.4487000;11.4487000;11.4487000;0
CNYCB;D;20210216;000000;11.3513000;11.3513000;11.3513000;11.3513000;0
CNYCB;D;20210217;000000;11.3483000;11.3483000;11.3483000;11.3483000;0
CNYCB;D;20210218;000000;11.4222000;11.4222000;11.4222000;11.4222000;0
CNYCB;D;20210219;000000;11.4004000;11.4004000;11.4004000;11.4004000;0
CNYCB;D;20210220;000000;11.4523000;11.4523000;11.4523000;11.4523000;0
CNYCB;D;20210221;000000;11.4566000;11.4566000;11.4566000;11.4566000;0
CNYCB;D;20210225;000000;11.4304000;11.4304000;11.4304000;11.4304000;0
CNYCB;D;20210226;000000;11.3911000;11.3911000;11.3911000;11.3911000;0
CNYCB;D;20210227;000000;11.5232000;11.5232000;11.5232000;11.5232000;0
CNYCB;D;20210302;000000;11.4599000;11.4599000;11.4599000;11.4599000;0
CNYCB;D;20210303;000000;11.5271000;11.5271000;11.5271000;11.5271000;0
CNYCB;D;20210304;000000;11.3771000;11.3771000;11.3771000;11.3771000;0
CNYCB;D;20210305;000000;11.4074000;11.4074000;11.4074000;11.4074000;0
CNYCB;D;20210306;000000;11.4909000;11.4909000;11.4909000;11.4909000;0
CNYCB;D;20210310;000000;11.3935000;11.3935000;11.3935000;11.3935000;0
CNYCB;D;20210311;000000;11.3691000;11.3691000;11.3691000;11.3691000;0
CNYCB;D;20210312;000000;11.3200000;11.3200000;11.3200000;11.3200000;0
CNYCB;D;20210313;000000;11.3015000;11.3015000;11.3015000;11.3015000;0
CNYCB;D;20210316;000000;11.2612000;11.2612000;11.2612000;11.2612000;0
CNYCB;D;20210317;000000;11.2253000;11.2253000;11.2253000;11.2253000;0
CNYCB;D;20210318;000000;11.2413000;11.2413000;11.2413000;11.2413000;0
CNYCB;D;20210319;000000;11.3282000;11.3282000;11.3282000;11.3282000;0
CNYCB;D;20210320;000000;11.3988000;11.3988000;11.3988000;11.3988000;0
CNYCB;D;20210323;000000;11.4599000;11.4599000;11.4599000;11.4599000;0
CNYCB;D;20210324;000000;11.5756000;11.5756000;11.5756000;11.5756000;0
CNYCB;D;20210325;000000;11.6737000;11.6737000;11.6737000;11.6737000;0
CNYCB;D;20210326;000000;11.6578000;11.6578000;11.6578000;11.6578000;0
CNYCB;D;20210327;000000;11.5830000;11.5830000;11.5830000;11.5830000;0
CNYCB;D;20210330;000000;11.5536000;11.5536000;11.5536000;11.5536000;0
CNYCB;D;20210331;000000;11.5268000;11.5268000;11.5268000;11.5268000;0
CNYCB;D;20210401;000000;11.5385000;11.5385000;11.5385000;11.5385000;0
CNYCB;D;20210402;000000;11.5328000;11.5328000;11.5328000;11.5328000;0
CNYCB;D;20210403;000000;11.5950000;11.5950000;11.5950000;11.5950000;0
CNYCB;D;20210406;000000;11.6650000;11.6650000;11.6650000;11.6650000;0
CNYCB;D;20210407;000000;11.6606000;11.6606000;11.6606000;11.6606000;0
CNYCB;D;20210408;000000;11.8814000;11.8814000;11.8814000;11.8814000;0
CNYCB;D;20210409;000000;11.7728000;11.7728000;11.7728000;11.7728000;0
CNYCB;D;20210410;000000;11.7647000;11.7647000;11.7647000;11.7647000;0
CNYCB;D;20210413;000000;11.8308000;11.8308000;11.8308000;11.8308000;0
CNYCB;D;20210414;000000;11.7969000;11.7969000;11.7969000;11.7969000;0
CNYCB;D;20210415;000000;11.5832000;11.5832000;11.5832000;11.5832000;0
CNYCB;D;20210416;000000;11.7834000;11.7834000;11.7834000;11.7834000;0
CNYCB;D;20210417;000000;11.5833000;11.5833000;11.5833000;11.5833000;0
CNYCB;D;20210420;000000;11.7106000;11.7106000;11.7106000;11.7106000;0
CNYCB;D;20210421;000000;11.7023000;11.7023000;11.7023000;11.7023000;0
CNYCB;D;20210422;000000;11.8264000;11.8264000;11.8264000;11.8264000;0
CNYCB;D;20210423;000000;11.7764000;11.7764000;11.7764000;11.7764000;0
CNYCB;D;20210424;000000;11.5627000;11.5627000;11.5627000;11.5627000;0
CNYCB;D;20210427;000000;11.5240000;11.5240000;11.5240000;11.5240000;0
CNYCB;D;20210428;000000;11.5569000;11.5569000;11.5569000;11.5569000;0
CNYCB;D;20210429;000000;11.5559000;11.5559000;11.5559000;11.5559000;0
CNYCB;D;20210430;000000;11.5036000;11.5036000;11.5036000;11.5036000;0
CNYCB;D;20210501;000000;11.5657000;11.5657000;11.5657000;11.5657000;0
CNYCB;D;20210505;000000;11.6253000;11.6253000;11.6253000;11.6253000;0
CNYCB;D;20210506;000000;11.5643000;11.5643000;11.5643000;11.5643000;0
CNYCB;D;20210507;000000;11.5196000;11.5196000;11.5196000;11.5196000;0
CNYCB;D;20210508;000000;11.4780000;11.4780000;11.4780000;11.4780000;0
CNYCB;D;20210512;000000;11.5381000;11.5381000;11.5381000;11.5381000;0
CNYCB;D;20210513;000000;11.4933000;11.4933000;11.4933000;11.4933000;0
CNYCB;D;20210514;000000;11.5198000;11.5198000;11.5198000;11.5198000;0
CNYCB;D;20210515;000000;11.4989000;11.4989000;11.4989000;11.4989000;0
CNYCB;D;20210518;000000;11.4639000;11.4639000;11.4639000;11.4639000;0
CNYCB;D;20210519;000000;11.4714000;11.4714000;11.4714000;11.4714000;0
CNYCB;D;20210520;000000;11.4449000;11.4449000;11.4449000;11.4449000;0
CNYCB;D;20210521;000000;11.4356000;11.4356000;11.4356000;11.4356000;0
CNYCB;D;20210522;000000;11.4358000;11.4358000;11.4358000;11.4358000;0
CNYCB;D;20210525;000000;11.4353000;11.4353000;11.4353000;11.4353000;0
CNYCB;D;20210526;000000;11.4530000;11.4530000;11.4530000;11.4530000;0
CNYCB;D;20210527;000000;11.4882000;11.4882000;11.4882000;11.4882000;0
CNYCB;D;20210528;000000;11.5208000;11.5208000;11.5208000;11.5208000;0
CNYCB;D;20210529;000000;11.5594000;11.5594000;11.5594000;11.5594000;0
CNYCB;D;20210601;000000;11.5219000;11.5219000;11.5219000;11.5219000;0
CNYCB;D;20210602;000000;11.4865000;11.4865000;11.4865000;11.4865000;0
CNYCB;D;20210603;000000;11.5074000;11.5074000;11.5074000;11.5074000;0
CNYCB;D;20210604;000000;11.4589000;11.4589000;11.4589000;11.4589000;0
CNYCB;D;20210605;000000;11.4318000;11.4318000;11.4318000;11.4318000;0
CNYCB;D;20210608;000000;11.4018000;11.4018000;11.4018000;11.4018000;0
CNYCB;D;20210609;000000;11.3831000;11.3831000;11.3831000;11.3831000;0
CNYCB;D;20210610;000000;11.2779000;11.2779000;11.2779000;11.2779000;0
CNYCB;D;20210611;000000;11.2976000;11.2976000;11.2976000;11.2976000;0
CNYCB;D;20210612;000000;11.2159000;11.2159000;11.2159000;11.2159000;0
CNYCB;D;20210616;000000;11.2192000;11.2192000;11.2192000;11.2192000;0
CNYCB;D;20210617;000000;11.2589000;11.2589000;11.2589000;11.2589000;0
CNYCB;D;20210618;000000;11.2790000;11.2790000;11.2790000;11.2790000;0
CNYCB;D;20210619;000000;11.2126000;11.2126000;11.2126000;11.2126000;0
CNYCB;D;20210622;000000;11.3130000;11.3130000;11.3130000;11.3130000;0
CNYCB;D;20210623;000000;11.3024000;11.3024000;11.3024000;11.3024000;0
CNYCB;D;20210624;000000;11.2134000;11.2134000;11.2134000;11.2134000;0
CNYCB;D;20210625;000000;11.1733000;11.1733000;11.1733000;11.1733000;0
CNYCB;D;20210626;000000;11.1806000;11.1806000;11.1806000;11.1806000;0
CNYCB;D;20210629;000000;11.1786000;11.1786000;11.1786000;11.1786000;0
CNYCB;D;20210630;000000;11.2070000;11.2070000;11.2070000;11.2070000;0
CNYCB;D;20210701;000000;11.2545000;11.2545000;11.2545000;11.2545000;0
CNYCB;D;20210702;000000;11.2787000;11.2787000;11.2787000;11.2787000;0
CNYCB;D;20210703;000000;11.3567000;11.3567000;11.3567000;11.3567000;0
CNYCB;D;20210706;000000;11.3535000;11.3535000;11.3535000;11.3535000;0
CNYCB;D;20210707;000000;11.3362000;11.3362000;11.3362000;11.3362000;0
CNYCB;D;20210708;000000;11.4575000;11.4575000;11.4575000;11.4575000;0
CNYCB;D;20210709;000000;11.6019000;11.6019000;11.6019000;11.6019000;0
CNYCB;D;20210710;000000;11.4830000;11.4830000;11.4830000;11.4830000;0
CNYCB;D;20210713;000000;11.5307000;11.5307000;11.5307000;11.5307000;0
CNYCB;D;20210714;000000;11.4552000;11.4552000;11.4552000;11.4552000;0
CNYCB;D;20210715;000000;11.4519000;11.4519000;11.4519000;11.4519000;0
CNYCB;D;20210716;000000;11.4859000;11.4859000;11.4859000;11.4859000;0
CNYCB;D;20210717;000000;11.4673000;11.4673000;11.4673000;11.4673000;0
CNYCB;D;20210720;000000;11.4674000;11.4674000;11.4674000;11.4674000;0
CNYCB;D;20210721;000000;11.4959000;11.4959000;11.4959000;11.4959000;0
CNYCB;D;20210722;000000;11.5057000;11.5057000;11.5057000;11.5057000;0
CNYCB;D;20210723;000000;11.3967000;11.3967000;11.3967000;11.3967000;0
CNYCB;D;20210724;000000;11.3900000;11.3900000;11.3900000;11.3900000;0
CNYCB;D;20210727;000000;11.4292000;11.4292000;11.4292000;11.4292000;0
CNYCB;D;20210728;000000;11.3527000;11.3527000;11.3527000;11.3527000;0
CNYCB;D;20210729;000000;11.3189000;11.3189000;11.3189000;11.3189000;0
CNYCB;D;20210730;000000;11.3249000;11.3249000;11.3249000;11.3249000;0
CNYCB;D;20210731;000000;11.3290000;11.3290000;11.3290000;11.3290000;0
CNYCB;D;20210803;000000;11.3010000;11.3010000;11.3010000;11.3010000;0
CNYCB;D;20210804;000000;11.2717000;11.2717000;11.2717000;11.2717000;0
CNYCB;D;20210805;000000;11.2631000;11.2631000;11.2631000;11.2631000;0
CNYCB;D;20210806;000000;11.3240000;11.3240000;11.3240000;11.3240000;0
CNYCB;D;20210807;000000;11.3061000;11.3061000;11.3061000;11.3061000;0
CNYCB;D;20210810;000000;11.3473000;11.3473000;11.3473000;11.3473000;0
CNYCB;D;20210811;000000;11.3555000;11.3555000;11.3555000;11.3555000;0
CNYCB;D;20210812;000000;11.4026000;11.4026000;11.4026000;11.4026000;0
CNYCB;D;20210813;000000;11.3580000;11.3580000;11.3580000;11.3580000;0
CNYCB;D;20210814;000000;11.3329000;11.3329000;11.3329000;11.3329000;0
CNYCB;D;20210817;000000;11.3343000;11.3343000;11.3343000;11.3343000;0
CNYCB;D;20210818;000000;11.3388000;11.3388000;11.3388000;11.3388000;0
CNYCB;D;20210819;000000;11.3366000;11.3366000;11.3366000;11.3366000;0
CNYCB;D;20210820;000000;11.4195000;11.4195000;11.4195000;11.4195000;0
CNYCB;D;20210821;000000;11.4403000;11.4403000;11.4403000;11.4403000;0
CNYCB;D;20210824;000000;11.4119000;11.4119000;11.4119000;11.4119000;0
CNYCB;D;20210825;000000;11.4157000;11.4157000;11.4157000;11.4157000;0
CNYCB;D;20210826;000000;11.3899000;11.3899000;11.3899000;11.3899000;0
CNYCB;D;20210827;000000;11.4116000;11.4116000;11.4116000;11.4116000;0
CNYCB;D;20210828;000000;11.4177000;11.4177000;11.4177000;11.4177000;0
CNYCB;D;20210831;000000;11.3780000;11.3780000;11.3780000;11.3780000;0
CNYCB;D;20210901;000000;11.3367000;11.3367000;11.3367000;11.3367000;0
